Ticker,Name,Exchange,Category
CHEMOPH.BO,Chemo Pharma Laboratories Ltd.,BSE,
SARCHEM.BO,SARANG CHEMICALS LTD.,BSE,
DHARSUGAR.BO,DHARANI SUGARS & CHEMICALS LTD,BSE,
ISHANCH.BO,ISHAN DYES & CHEMICALS LTD.,BSE,
DAIKAFFI.BO,Daikaffil Chemicals India Limited,BSE,
TIRUMALCHM.NS,Thirumalai Chemicals Limited,NSI,Specialty Chemicals
CAPRO.BO,Caprolactam Chemicals Limited,BSE,
MANGCHEFER.BO,MANGALORE CHEMICALS & FERTILIZ,BSE,
LIMECHM.BO,Lime Chemicals Limited,BSE,
CHOKSILA.BO,Choksi Laboratories Ltd,BSE,
FOSCL.BO,FUTURISTIC OFFSHORE SERVICES &,BSE,
CHDCHEM.BO,CHD Chemicals Limited,BSE,
CHENFERRO.BO,CHENNAI FERROUS INDUSTRIES LIM,BSE,
CHOICEIN.BO,Choice International Limited,BSE,
CHOWGULSTM.BO,CHOWGULE STEAMSHIPS LTD.,BSE,
TIRUMALCHM.BO,THIRUMALAI CHEMICALS LTD.,BSE,
PRATIKSH.BO,Pratiksha Chemicals Limited,BSE,
IOLCP.BO,IOL CHEMICALS & PHARMACEUTICAL,BSE,
CHEMTECH.BO,CHEMTECH INDUSTRIAL VALVES LTD,BSE,
FINELINE.BO,Fine-Line Circuits Limited,BSE,
CIPLA.NS,Cipla Limited,NSI,Drug Manufacturers - Major
CIPLA.BO,Cipla Limited,BSE,
CINDHO.BO,Cindrella Hotels Ltd.,BSE,
CILSEC.BO,CIL Securities Limited,BSE,
CIGNITITEC.NS,CIGNITI TECHNOLOGI INR10,NSI,
CINEVISTA.NS,Cinevista Limited,NSI,Entertainment - Diversified
MAHINDCIE.BO,MAHINDRA CIE AUTOMOTIVE LIMITE,BSE,
SHRIRAMCIT.BO,SHRIRAM CITY UNION FINANCE LTD,BSE,
MAHINDCIE.NS,Mahindra CIE Automotive Limited,NSI,Metal Fabrication
OPTOCIRCUI.NS,Opto Circuits (India) Ltd,NSI,Medical Appliances & Equipment
CITYONLINE.BO,City Online Services Limited,BSE,
CINELINE.NS,Cineline India Limited,NSI,Property Management
CITYMAN.BO,Cityman Ltd,BSE,
VISIONCINE.BO,VISION CINEMAS LTD.,BSE,
SHRIRAMCIT.NS,Shriram City Union Finance Limited,NSI,Credit Services
CNOVAPETRO.BO,CIL NOVA PETROCHEMICALS LTD.,BSE,
CUB.BO,CITY UNION BANK LTD.,BSE,
CINELINE.BO,CINELINE INDIA LIMITED,BSE,
TARCF.BO,TARRIF CINE & FINANCE LTD.,BSE,
CIGNITI.BO,CIGNITI TECHNOLOGIES LTD.,BSE,
CINEVISTA.BO,CINEVISTA LTD.,BSE,
CISTRO.BO,Cistro Telelink Ltd,BSE,
CLIOINFO.BO,Clio Infotech Limited,BSE,
INDIANCARD.NS,The Indian Card Clothing Company Limited,NSI,Textile Industrial
KKCL.BO,Kewal Kiran Clothing Limited,BSE,
INDIANCARD.BO,INDIAN CARD CLOTHING CO.LTD.,BSE,
KKCL.NS,Kewal Kiran Clothing Limited,NSI,Textile - Apparel Clothing
CLNINDIA.BO,CLARIANT CHEMICALS (INDIA) LTD,BSE,
CLASELE.BO,CLASSIC ELECTRICALS LTD.,BSE,
CMI.BO,CMI Limited,BSE,
CMMHOSP.BO,Chennai Meenakshi Multispeciality Hospital Ltd.,BSE,
CNIRESLTD.BO,CNI Research Ltd,BSE,
SHARIABEES.BO,Goldman Sachs Mutual Fund - Goldman Sachs CNX Nifty Shariah Index Exchange Traded Scheme,BSE,
CPL.BO,CAPTAIN POLYPLAST LTD,BSE,
CPSEETF.NS,Goldman Sachs CPSE ETF,NSI,
GANESHHOUC.NS,Ganesh Housing Corporation Limited,NSI,Real Estate Development
CPSEETF.BO,CPSE ETF,BSE,
CRESSAN.BO,Cressanda Solutions Ltd.,BSE,
HARCR.BO,HARIG CRANKSHAFTS LTD.,BSE,
JAYBHCR.BO,Jayabharat Credit Ltd,BSE,
CREATIVEYE.NS,Creative Eye Limited,NSI,Entertainment - Diversified
MORGANITE.BO,Morganite Crucible India Ltd,BSE,
CRISIL.NS,CRISIL Limited,NSI,Investment Brokerage - National
SUCROSA.BO,Super Crop Safe Ltd,BSE,
SHARDACROP.NS,Sharda Cropchem Limited,NSI,Agricultural Chemicals
CREATIVE.BO,Creative Eye Ltd.,BSE,
CREST.BO,CREST,BSE,
CRANEX.BO,Cranex Limited,BSE,
SATIN.BO,SATIN CREDITCARE NETWORK LIMIT,BSE,
CRANESSOFT.BO,CRANES SOFTWARE INTERNATIONAL,BSE,
CRANEINFRA.BO,Crane Infrastructure Limited,BSE,
ORACLECR.BO,Oracle Credit Limited,BSE,
CREATIVEYE.BO,CREATIVE EYE LTD.,BSE,
SATIN.NS,Satin Creditcare Network Limited,NSI,Credit Services
CRSTCHM.BO,Crestchem Limited,BSE,
SHARDACROP.BO,Sharda Cropchem Limited,BSE,
PUNJABCHEM.NS,Punjab Chemicals and Crop Protection Limited,NSI,Chemicals - Major Diversified
BAYERCROP.BO,BAYER CROPSCIENCE LTD.,BSE,
GUJCRED.BO,Gujarat Credit Corporation Limited,BSE,
UNITDCR.BO,United Credit Ltd,BSE,
CRISIL.BO,CRISIL Limited,BSE,
GUJCRAFT.BO,Gujarat Craft Industries Ltd.,BSE,
CREST.NS,Crest Ventures Limited,NSI,Asset Management
JHACC.BO,Jhaveri Credits & Capital Ltd.,BSE,
BAYERCROP.NS,Bayer CropScience Limited,NSI,Agricultural Chemicals
MKTCREAT.BO,Market Creators Limited,BSE,
CRAVATEX.BO,Cravatex Limited,BSE,
CSL.BO,Continental Securities Limited,BSE,
CSLFINANCE.BO,CSL Finance Limited,BSE,
CTL.BO,CAPITAL TRADE LINKS LTD,BSE,
CTE.BO,Cambridge Technology Enterprises Limited,BSE,
CTE.NS,Cambridge Technology Enterprises Limited,NSI,Information Technology Services
CUMMINSIND.BO,CUMMINS INDIA LTD.,BSE,
CUBEXTUB.BO,CUBEX TUBINGS LTD.,BSE,
CUPIDTR.BO,Cupid Trades & Finance Ltd.,BSE,
CUBIFIN.BO,Cubical Financial Services Ltd.,BSE,
1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,BSE,
CUBEXTUB.NS,Cubex Tubings Limited,NSI,Copper
CUMMINSIND.NS,Cummins India Limited,NSI,Diversified Machinery
CYBERTECH.NS,CyberTech Systems and Software Limited,NSI,Information Technology Services
CYBELEIND.BO,Cybele Industries Ltd,BSE,
EKC.BO,Everest Kanto Cylinder Limited,BSE,
CYBERSC.BO,Cyberscape Multimedia Ltd.,BSE,
CYIENT.BO,CYIENT LIMITED,BSE,
CYBERMEDIA.NS,Cyber Media (India) Limited,NSI,Publishing - Newspapers
GUJCYPROM.BO,GUJARAT CYPROMET LTD.,BSE,
RCCL.BO,Rajasthan Cylinders & Containe,BSE,
CYIENT.NS,Cyient Limited,NSI,Information Technology Services
DABUR.BO,Dabur India Ltd.,BSE,
COFFEEDAY.NS,Coffee Day Enterprises Limited,NSI,Restaurants
DATAPRO.BO,DATAPRO INFORMATION TECHNOLOGY,BSE,
DAZZEL.BO,Dazzel Confindive Ltd.,BSE,
HATHWAY.NS,Hathway Cable & Datacom Limited,NSI,CATV Systems
DATAMATICS.BO,DATAMATICS GLOBAL SERVICES LTD,BSE,
DARJEELING.BO,Darjeeling Ropeway Company Lim,BSE,
SUGALDAM.BO,Sugal & Damani Share Brokers Ltd,BSE,
IDM.BO,International Data Management Ltd,BSE,
UMANGDAIRY.NS,UMANG DAIRIES INR5,NSI,
DAAWAT.BO,LT Foods Limited,BSE,
DAMOINDUS.BO,DAMODAR INDUSTRIES LTD.,BSE,
UMANGDAIR.BO,Umang Dairies Ltd,BSE,
DSINVEST.BO,Dalal Street Investments Limited,BSE,
DAAWAT.NS,LT Foods Limited,NSI,Food - Major Diversified
MODAIRY.BO,Modern Dairies Limited,BSE,
DATARSW-B.BO,DATAR SWITCHGEAR LTD.,BSE,
SODFC.BO,Som Datt Finance Corp Ltd,BSE,
POONADAL.BO,Poona Dal & Oil Industries Ltd.,BSE,
DAULAT.BO,Daulat Securities Ltd,BSE,
DATAMATICS.NS,Datamatics Global Services Limited,NSI,Business Services
DBREALTY.NS,DB Realty Ltd,NSI,Real Estate Development
DBSTOCKBRO.BO,DB (INTERNATIONAL) STOCK BROKE,BSE,
DBCORP.NS,D. B. Corp Limited,NSI,Publishing - Newspapers
DBREALTY.BO,DB Realty Ltd,BSE,
DCW.NS,DCW Limited,NSI,Chemicals - Major Diversified
DCM.NS,DCM Limited,NSI,Textile Industrial
DCMSRMIND.BO,DCM SHRIRAM INDUSTRIES LTD.,BSE,
DCMFINSERV.BO,DCM FINANCIAL SERVICES LTD.,BSE,
DCMSHRIRAM.BO,DCM SHRIRAM LIMITED,BSE,
DCBBANK.NS,DCB Bank Limited,NSI,Money Center Banks
DCBBANK.BO,DCB BANK LIMITED,BSE,
DCM.BO,DCM Ltd.,BSE,
DCMSHRIRAM.NS,DCM Shriram Limited,NSI,Conglomerates
DCW.BO,DCW Limited,BSE,
DEVINE.BO,Devine Impex Limited,BSE,
DEVIKA.BO,Dharti Proteins Ltd,BSE,
DENORA.BO,De Nora India Limited,BSE,
DELTACORP.NS,Delta Corp Limited,NSI,Resorts & Casinos
DECPO.BO,Deccan Polypacks Ltd.,BSE,
DECNGOLD.BO,Deccan Gold Mines Ltd,BSE,
DEEPAKFERT.BO,Deepak Fertilisers And Petrochemicals Corporation Limited,BSE,
HIL.NS,HIL Limited,NSI,General Building Materials
GLOBUSCON.BO,GLOBUS CONSTRUCTORS & DEVELOPE,BSE,
NDL.NS,Nandan Denim Limited,NSI,Textile Industrial
INTRA.BO,Indtradeco Limited,BSE,
DFM.BO,DFM Foods Limited,BSE,
DHUNINV.NS,Dhunseri Investments Limited,NSI,Investment Brokerage - National
DHANFAB.BO,Dhanlaxmi Fabrics Ltd.,BSE,
DTIL.NS,DHUNSERI TEA & IND INR10,NSI,
DHUNTEAIND.BO,Dhunseri Tea & Industries Ltd,BSE,
DHAMSUGR.BO,DHAMPUR SUGAR (KASHIPUR) LTD.,BSE,
DHARSUGAR.NS,Dharani Sugars and Chemicals Limited,NSI,Farm Products
DHAMPURE.BO,Dhampure Speciality Sugars Ltd.,BSE,
DHAMPURSUG.BO,DHAMPUR SUGAR MILLS LTD.,BSE,
DHUNINV.BO,DHUNSERI INVESTMENTS LTD.,BSE,
DHARFIN.BO,Dharani Finance Ltd.,BSE,
DHINDIA.BO,D&H INDIA LTD,BSE,
DHAMPURSUG.NS,Dhampur Sugar Mills Limited,NSI,Farm Products
DHANBANK.BO,Dhanlaxmi Bank Limited,BSE,
DHANADACO.BO,DHANADA CORPORATION LTD.,BSE,
DHANROTO.BO,Dhanalaxmi Roto Spinners Ltd,BSE,
DHPIND.BO,DHP India Ltd,BSE,
DHABRIYA.BO,Dhabriya Polywood Limited,BSE,
DHOOTIN.BO,Dhoot Industrial Finance Ltd.,BSE,
DHANBANK.NS,Dhanlaxmi Bank Limited,NSI,Money Center Banks
DISHTV.NS,Dish TV India Limited,NSI,CATV Systems
DISAQ.BO,Disa India Ltd,BSE,
DIAPOWER.NS,Diamond Power Infrastructure Limited,NSI,Diversified Machinery
DIANATEA.BO,Diana Tea Company Limited,BSE,
TRILOGIC.BO,TRILOGIC DIGITAL MEDIA LTD.,BSE,
MEDINOV.BO,Medinova Diagnostic Services Limited,BSE,
MINID.BO,Mini Diamonds (India) Limited,BSE,
GOENKA.BO,GOENKA DIAMOND & JEWELS LTD.,BSE,
JUSTDIAL.BO,JUST DIAL LTD.,BSE,
DIVISLAB.BO,Divi's Laboratories Limited,BSE,
RKDL.NS,Ravi Kumar Distilleries Limited,NSI,Beverages - Wineries & Distillers
PIONDIST.BO,PIONEER DISTILLERIES LTD.,BSE,
DICIND.BO,DIC INDIA LTD.,BSE,
SOVERDIA.BO,Sovereign Diamonds Ltd,BSE,
SHEETAL.BO,Sheetal Diamonds Ltd,BSE,
CHMBBRW.BO,Chambal Breweries & Distilleries Ltd,BSE,
DICIND.NS,DIC India Limited,NSI,Chemicals - Major Diversified
SDBL.BO,SOM DISTILLERIES & BREWERIES L,BSE,
GUJCMDS.BO,Gujchem Distillers India Ltd,BSE,
PIONDIST.NS,Pioneer Distilleries Limited,NSI,Beverages - Wineries & Distillers
PROFDIA.BO,PROFESSIONAL DIAMONDS LTD.,BSE,
DISHTV.BO,Dish TV India Limited,BSE,
DIVISLAB.NS,Divi's Laboratories Limited,NSI,Drugs - Generic
DIVSHKT.BO,Divyashakti Granites Ltd.,BSE,
DILIGENT.BO,DILIGENT INDUSTRIES LTD.,BSE,
RKDL.BO,RAVI KUMAR DISTILLERIES LTD.,BSE,
SUNRAJDI.BO,Sunraj Diamond Exports Ltd.,BSE,
DLF.NS,DLF Limited,NSI,Real Estate Development
DLTNCBL.BO,Delton Cables Limited,BSE,
DLINKINDIA.BO,D-LINK (INDIA) LTD,BSE,
DLINKINDIA.NS,D-Link (India) Limited,NSI,Communication Equipment
DONEAR.NS,Donear Industries Limited,NSI,Textile Industrial
DONEAR.BO,Donear Industries Limited,BSE,
DOLPHMED.BO,Dolphin Medical Services Ltd.,BSE,
DOLPHINOFF.NS,Dolphin Offshore Enterprises (India) Limited,NSI,Oil & Gas Equipment & Services
DPL.BO,DPL,BSE,
DQE.NS,DQ Entertainment (International) Limited,NSI,Multimedia & Graphics Software
PDPL.NS,Parenteral Drugs (India) Limited,NSI,
KILITCH.NS,Kilitch Drugs (India) Limited,NSI,Drug Manufacturers - Major
DREDGECORP.BO,DREDGING CORPORATION OF INDIA,BSE,
KILITCH.BO,KILITCH DRUGS (INDIA) LTD.,BSE,
UNIDT.BO,United Drilling Tools Ltd,BSE,
LALPATHLAB.NS,Dr. Lal PathLabs Limited,NSI,Medical Laboratories & Research
MANGALAM.NS,Mangalam Drugs & Organics Limited,NSI,Drugs - Generic
DREDGECORP.NS,Dredging Corporation of India Limited,NSI,Shipping
JINDRILL.NS,Jindal Drilling & Industries Limited,NSI,Oil & Gas Drilling & Exploration
LALPATHLAB.BO,Dr. Lal Pathlabs Limited,BSE,
GODAVARI.BO,Godavari Drugs Ltd.,BSE,
CONCORD.BO,Concord Drugs Limited,BSE,
DRREDDY.BO,Dr. Reddy's Laboratories Ltd.,BSE,
JINDRILL.BO,Jindal Drilling & Industries Limited,BSE,
DSSL.BO,DYNACONS SYSTEMS & SOLUTIONS L,BSE,
DSKULKARNI.NS,D.S. Kulkarni Developers Limited,NSI,Real Estate Development
DSSL.NS,Dynacons Systems & Solutions Limited,NSI,Information Technology Services
DUROPACK.BO,Duro Pack Limited,BSE,
DUKEOFS.BO,Duke Offshore Ltd,BSE,
DUTRON.BO,Dutron Polymers Limited,BSE,
DWARKESH.NS,Dwarikesh Sugar Industries Limited,NSI,Confectioners
DWARKESH.BO,Dwarikesh Sugar Industries Limited,BSE,
DYNPRO.BO,Dynemic Products Limited,BSE,
DYNAVSN.BO,Dynavision Ltd.,BSE,
DYNAMICP.BO,Dynamic Portfolio Management & Services Ltd.,BSE,
DYNAMATECH.NS,Dynamatic Technologies Limited,NSI,Auto Parts
DYNAMATECH.BO,DYNAMATIC TECHNOLOGIES LTD.,BSE,
EASTRED.BO,Eastern Treads Ltd.,BSE,
GESHIP.NS,The Great Eastern Shipping Company Limited,NSI,Shipping
GESHIP.BO,The Great Eastern Shipping Company Limited,BSE,
EASUNREYRL.NS,Easun Reyrolle Limited,NSI,Diversified Machinery
EASTSILK.NS,Eastern Silk Industries Limited,NSI,Textile Industrial
SHARMEH.BO,SHARMA EAST INDIA HOSPITALS &,BSE,
NECCLTD.BO,NORTH EASTERN CARRYING CORPORA,BSE,
MATHEWE.BO,Mathew Easow Research Securities Ltd.,BSE,
EBANK.NS,Edelweiss ETF - Nifty Bank,NSI,
ECLERX.NS,eClerx Services Limited,NSI,Business Services
ECLERX.BO,eClerx Services Limited,BSE,
ECOBOAR.BO,"Ecoboard Industries, Ltd.",BSE,
VIKASECO.BO,Vikas EcoTech Limited,BSE,
VIKASECO.NS,Vikas EcoTech Limited,NSI,Specialty Chemicals
ECORECO.BO,ECO RECYCLING LTD.,BSE,
GANECOS.BO,GANESHA ECOSPHERE LTD.,BSE,
ECOPLAST.BO,Ecoplast Limited,BSE,
GANECOS.NS,Ganesha Ecosphere Limited,NSI,Waste Management
ETIL.BO,Econo Trade (India) Limited,BSE,
NAUKRI.BO,Info Edge (India) Limited,BSE,
EDUCOMP.NS,Educomp Solutions Limited,NSI,Education & Training Services
EDELWEISS.NS,Edelweiss Financial Services Limited,NSI,Investment Brokerage - National
UMESLTD.BO,USHA MARTIN EDUCATION & SOLUTI,BSE,
REMIEDEL.BO,Remi Edelstahl Tubulars Ltd,BSE,
EDELWEISS.BO,Edelweiss Financial Services Limited,BSE,
NAVNETEDUL.BO,NAVNEET EDUCATION LIMITED,BSE,
MTEDUCARE.NS,MT Educare Limited,NSI,Education & Training Services
VJTFEDU.BO,VJTF EDUSERVICES LTD.,BSE,
MTEDUCARE.BO,MT EDUCARE LTD.,BSE,
EDUCOMP.BO,Educomp Solutions Limited,BSE,
NAUKRI.NS,Info Edge (India) Limited,NSI,Internet Information Providers
NAVNETEDUL.NS,Navneet Education Limited,NSI,Publishing - Newspapers
SKMEGGPROD.BO,SKM EGG PRODUCTS EXPORT (INDIA,BSE,
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,NSI,Confectioners
EICHERMOT.NS,Eicher Motors Limited,NSI,Auto Manufacturers - Major
EICHERMOT.BO,Eicher Motors Ltd.,BSE,
EIHOTEL.NS,EIH Limited,NSI,Lodging
EIMCOELECO.NS,Eimco Elecon (India) Limited,NSI,Diversified Machinery
EIDPARRY.NS,E.I.D.-Parry (India) Limited,NSI,Confectioners
EIHOTEL.BO,EIH LTD.,BSE,
EIMCOELECO.BO,EIMCO ELECON (INDIA) LTD.,BSE,
EKAMLEA.BO,Ekam Leasing & Finance Company Ltd,BSE,
SALZER.BO,Salzer Electronics Limited,BSE,
REXNORD.BO,Rexnord Electronics and Controls Limited,BSE,
PRECISIO.BO,Precision Electronics Ltd.,BSE,
ENVAIREL.BO,Envair Electrodyne Ltd.,BSE,
ELGIEQUIP.NS,ELGI Equipments Limited,NSI,Diversified Machinery
ELEMARB.BO,Elegant Marbles & Grani Industries Ltd.,BSE,
TRENDELEC.BO,Trend Electronics Ltd,BSE,
PGEL.BO,PG ELECTROPLAST LTD.,BSE,
TVSELECT.NS,TVS Electronics Limited,NSI,Computer Based Systems
SCHNEIDER.BO,SCHNEIDER ELECTRIC INFRASTRUCT,BSE,
MAGNAELQ.BO,Magna Electro Castings Ltd.,BSE,
ELECON.BO,Elecon Engineering Company Limited,BSE,
ELANGO.BO,Elango Industries Ltd.,BSE,
TVSELECT.BO,TVS ELECTRONICS LTD.,BSE,
LAKSELEC.BO,Lakshmi Electrical Control Systems Ltd,BSE,
MIRCELECTR.NS,MIRC Electronics Limited,NSI,Electronic Equipment
KECL.BO,KIRLOSKAR ELECTRIC COMPANY LTD,BSE,
GUJPE.BO,GUJARAT PERSTORP ELECTRONICS L,BSE,
EON.NS,Eon Electric Limited,NSI,Diversified Machinery
ELECTCAST.BO,ELECTROSTEEL CASTINGS LTD.,BSE,
SHGANEL.BO,SHREE GANESH ELASTOPLAST LTD.,BSE,
TOYAMAQ.BO,TOYAMA ELECTRIC LTD.,BSE,
ELNET.BO,Elnet Technologies Ltd.,BSE,
ELECTHERM.BO,ELECTROTHERM (INDIA) LTD.,BSE,
BAJAJELEC.NS,Bajaj Electricals Limited,NSI,Electronic Equipment
RASIELEC.BO,Rasi Electrodes Ltd.,BSE,
ELEXT.BO,ELECTREX (INDIA) LTD.,BSE,
BAJAJELEC.BO,BAJAJ ELECTRICALS LTD.,BSE,
ELIXIR.BO,Elixir Capital Limited,BSE,
INDNIPPON.NS,India Nippon Electricals Limited,NSI,Auto Parts
ELECTHERM.NS,Electrotherm (India) Limited,NSI,Metal Fabrication
ELFORGE.BO,El Forge Ltd.,BSE,
TRISHAKT.BO,Trishakti Electronics & Industries Ltd.,BSE,
RECLTD.BO,Rural Electrification Corporation Limited,BSE,
ELGIRUBCO.NS,Elgi Rubber Company Limited,NSI,Rubber & Plastics
TATAELXSI.BO,Tata Elxsi Limited,BSE,
KECL.NS,Kirloskar Electric Company Limited,NSI,Diversified Machinery
PANELEC.BO,Pan Electronics India Ltd.,BSE,
PGEL.NS,PG Electroplast Limited,NSI,Electronic Equipment
ELPROINTL.BO,ELPRO INTERNATIONAL LTD.,BSE,
ELECON.NS,Elecon Engineering Company Limited,NSI,Diversified Machinery
METSL.BO,MAESTROS ELECTRONICS & TELECOM,BSE,
INDNIPPON.BO,INDIA NIPPON ELECTRICALS LTD.,BSE,
ELGIEQUIP.BO,ELGI Equipments Limited,BSE,
ELANTAS.BO,ELANTAS Beck India Limited,BSE,
SMENER.BO,SM Energy Teknik & Electronics Ltd.,BSE,
MIRCELECTR.BO,MIRC ELECTRONICS LTD.,BSE,
LALITPL.BO,LALIT POLYMERS & ELECTRONICS L,BSE,
SALZERELEC.NS,SALZER ELECTRONICS INR10,NSI,
EMPIND.BO,Empire Industries Limited,BSE,
EMAMIPAP.BO,Emami Paper Mills Ltd.,BSE,
EMCO.NS,EMCO Limited,NSI,Diversified Machinery
PIONEEREMB.BO,PIONEER EMBROIDERIES LTD.,BSE,
EMAMILTD.BO,EMAMI LTD.,BSE,
PIONEEREMB.NS,Pioneer Embroideries Limited,NSI,Textile Industrial
EMAINDIA.BO,EMA India Ltd.,BSE,
EMAMILTD.NS,Emami Limited,NSI,Personal Products
EMMBI.NS,Emmbi Industries Limited,NSI,Packaging & Containers
EMMBI.BO,EMMBI INDUSTRIES LTD,BSE,
EMERALD.BO,Emerald Leasing Finance & Inve,BSE,
EMKAY.NS,Emkay Global Financial Services Limited,NSI,Investment Brokerage - National
EMKAY.BO,EMKAY GLOBAL FINANCIAL SERVICE,BSE,
EMAMIINFRA.BO,EMAMI INFRASTRUCTURE LTD.,BSE,
EMEDTECH.BO,EMED.COM TECHNOLOGIES LTD,BSE,
EMPOWER.BO,EMPOWER INDIA LTD.,BSE,
SWELECTES.BO,SWELECT ENERGY SYSTEMS LIMITED,BSE,
SWARAJENG.BO,Swaraj Engines Ltd.,BSE,
SSLEL.BO,Sir Shadi Lal Enterprises Limited,BSE,
SHEMAROO.NS,Shemaroo Entertainment Limited,NSI,Entertainment - Diversified
SHAILY.BO,Shaily Engineering Plastics Limited,BSE,
SADBHAV.NS,Sadbhav Engineering Limited,NSI,General Contractors
SADBHAV.BO,"Sadbhav Engineering, Ltd.",BSE,
RELIGARE.NS,Religare Enterprises Limited,NSI,Investment Brokerage - National
PTL.BO,PTL Enterprises Limited,BSE,
PATELENG.NS,Patel Engineering Limited,NSI,General Contractors
ENIL.NS,Entertainment Network (India) Limited,NSI,Broadcasting - Radio
ENIL.BO,Entertainment Network (India) Ltd.,BSE,
ENCORE.BO,Encore Software Ltd.,BSE,
TALBROSENG.BO,TALBROS ENGINEERING LIMITED,BSE,
KARMAENG.NS,Karma Energy Limited,NSI,Electric Utilities
ENTRINT.BO,Enterprise International Limited,BSE,
TEXRAIL.BO,TEXMACO RAIL & ENGINEERING LTD,BSE,
A2ZINFRA.NS,A2Z Infra Engineering Limited,NSI,General Contractors
SUZLON.BO,Suzlon Energy Limited,BSE,
KESARENT.BO,KESAR ENTERPRISES LTD.,BSE,
MEL.BO,Meenakshi Enterprises Ltd.,BSE,
VASCONEQ.BO,VASCON ENGINEERS LTD,BSE,
SITAENT.BO,Sita Enterprises Limited,BSE,
EPSOMPRO.BO,Epsom Properties Ltd,BSE,
RAUNAQEPC.BO,Raunaq EPC International Limit,BSE,
EPIC.BO,Epic Energy Ltd,BSE,
REVATHI.NS,Revathi Equipment Limited,NSI,Farm & Construction Machinery
REVATHI.BO,REVATHI EQUIPMENT LTD.,BSE,
LOYAL.BO,Loyal Equipments Limited,BSE,
EROSMEDIA.NS,Eros International Media Limited,NSI,Entertainment - Diversified
EROSMEDIA.BO,EROS INTERNATIONAL MEDIA LTD.,BSE,
ERPSOFT.BO,ERP Soft Systems Ltd,BSE,
ESSARSHPNG.NS,Essar Shipping Limited,NSI,Shipping
ESCORTS.NS,Escorts Limited,NSI,Farm & Construction Machinery
ESCORTS.BO,Escorts Limited,BSE,
ESABINDIA.NS,ESAB India Limited,NSI,Machine Tools & Accessories
PRESTIGE.BO,PRESTIGE ESTATES PROJECTS LTD.,BSE,
ESQRMON.BO,ESQUIRE MONEY GUARANTEES LTD.,BSE,
ESTER.NS,Ester Industries Limited,NSI,Rubber & Plastics
HBESD.BO,HB Estate Developers Ltd.,BSE,
ESTER.BO,ESTER INDUSTRIES LTD.,BSE,
ESCORTSFIN.BO,ESCORTS FINANCE LTD.,BSE,
ESSARSHPNG.BO,ESSAR SHIPPING LTD.,BSE,
COCHMAL.BO,COCHIN MALABAR ESTATES & INDUS,BSE,
IBREALEST.NS,Indiabulls Real Estate Limited,NSI,Property Management
ESARIND.BO,Esaar India Ltd,BSE,
PRESTIGE.NS,Prestige Estates Projects Limited,NSI,Real Estate Development
ESABINDIA.BO,ESAB India Limited,BSE,
ESHAMEDIA.BO,ESHA MEDIA RESEARCH LIMITED,BSE,
ESSARSEC.BO,ESSAR SECURITIES LTD,BSE,
KOTAKNIFTY.NS,Kotak Nifty ETF,NSI,
KOTAKGOLD.NS,Kotak Gold ETF,NSI,
ETT.BO,ETT LTD,BSE,
UTISENSETF.NS,UTI Sensex ETF,NSI,
N100.NS,Motilal Oswal MOSt Shares NASDAQ 100 ETF,NSI,
GOLDSHARE.NS,UTI Gold ETF,NSI,
KOTAKBKETF.NS,Kotak Banking ETF,NSI,
IDBIGOLD.NS,IDBI Gold ETF,NSI,
HDFCMFGETF.NS,HDFC Gold ETF,NSI,
RELCONS.NS,R*Shares Consumption ETF,NSI,
HDFCNIFETF.NS,HDFC Nifty ETF,NSI,
HDFCSENETF.NS,HDFC Sensex ETF,NSI,
SBISENSEX.BO,SBI MUTUAL FUND - SBI ETF SENS,BSE,
UTINIFTETF.NS,UTI Nifty ETF,NSI,
KOTAKPSUBK.NS,Kotak PSU Bank ETF,NSI,
KOTAKNV20.NS,Kotak NV 20 ETF,NSI,
EUROMULTI.NS,Euro Multivision Limited,NSI,Data Storage Devices
INDOEURO.BO,INDO EURO INDCHEM LTD.,BSE,
EVERLON.BO,Everlon Synthetics Ltd,BSE,
EVEREADY.NS,Eveready Industries India Limited,NSI,Diversified Electronics
EVERESTIND.BO,EVEREST INDUSTRIES LTD.,BSE,
EVERESTO.BO,Everest Organics Limited,BSE,
EVEREADY.BO,EVEREADY INDUSTRIES INDIA LTD.,BSE,
EVERESTIND.NS,Everest Industries Limited,NSI,General Building Materials
MISHKA.BO,Mishka Exim Limited,BSE,
INDXTRA.BO,Indian Extractions Ltd,BSE,
EXIDEIND.NS,Exide Industries Limited,NSI,Auto Parts
EXIDEIND.BO,Exide Industries Limited,BSE,
KABRAEXTRU.BO,KABRA EXTRUSIONTECHNIK LTD.,BSE,
SHRAJOI.BO,SHRI RAJIVLOCHAN OIL EXTRACTIO,BSE,
GAMIE.BO,Gamma Infoway Exalt Ltd.,BSE,
SAKUMA.BO,SAKUMA EXPORTS LTD.,BSE,
HINDOILEXP.NS,Hindustan Oil Exploration Company Limited,NSI,Independent Oil & Gas
STEELXIND.BO,Steel Exchange India Ltd.,BSE,
SUBHLTR.BO,SUBHLAXMI EXPORTS LTD.,BSE,
BAROEXT.BO,BARODA EXTRUSION LTD.,BSE,
ORBTEXP.BO,Orbit Exports Ltd.,BSE,
