Name,Exchange,Ticker,corr
Vikas Granaries Ltd,BSE,VIKASGRAN.BO,-38.08
VSF Projects Limited,BSE,VSFPROJ.BO,
VRL Logistics Limited,BSE,VRLLOG.BO,
VINDHYA TELELINKS LTD.,BSE,VINDHYATEL.BO,-37.43
Calcom Visions Ltd.,BSE,CALCOM.BO,10.97
VST INDUSTRIES LTD.,BSE,VSTIND.BO,-23.39
The Victoria Mills Limited,BSE,VICTMILL.BO,-45.02
VCU DATA MANAGEMENT LTD,BSE,VCU.BO,
VAIBHAV GLOBAL LTD,BSE,VAIBHAVGBL.BO,9.78
Valecha Engineering Limited,NSI,VALECHAENG.NS,
Vama Industries Ltd.,BSE,VAMA.BO,-25.22
Morgan Ventures Limited,BSE,MORGAN.BO,-40.09
VCCL Ltd.,BSE,VCCLLTD.BO,
Virat Crane Industries Ltd.,BSE,VIRATCRA.BO,-32.44
VIMTA LABS LTD.,BSE,VIMTALABS.BO,-35.11
Viaan Industries Limited,BSE,VIAANINDUS.BO,
V2 RETAIL LTD.,BSE,V2RETAIL.BO,-18.88
Vikram Thermo (India) Ltd,BSE,VIKRAMTH.BO,2.74
Vippy Spinpro Ltd.,BSE,VIPPYSP.BO,-10.74
Vamshi Rubber Limited,BSE,VAMSHIRU.BO,-30.89
V-Mart Retail Limited,NSI,VMART.NS,
GeeCee Ventures Limited,NSI,GEECEE.NS,-27.08
VMS INDUSTRIES LTD.,BSE,VMS.BO,-22.12
VINYL CHEMICALS (INDIA) LTD.,BSE,VINYLINDIA.BO,0.66
Vinyl Chemicals India Ltd.,NSI,VINYLINDIA.NS,-3.29
Gujarat Narmada Valley Fertilizers & Chemicals Limited,NSI,GNFC.NS,-8.09
Vesuvius India Limited,NSI,VESUVIUS.NS,-25.17
V-Guard Industries Limited,BSE,VGUARD.BO,-22.79
Vaibhav Global Limited,NSI,VAIBHAVGBL.NS,10.27
Vadilal Industries Limited,NSI,VADILALIND.NS,-31.9
SWASTI VINAYAKA ART AND HERITA,BSE,SVARTCORP.BO,-42.87
VARDHMAN SPECIAL STEELS LTD.,BSE,VSSL.BO,-30.53
Vaswani Industries Limited,NSI,VASWANI.NS,-18.57
Tatia Global Venture Ltd.,BSE,TATIAGLOB.BO,0.33
Welcast Steels Ltd.,BSE,ZWELCAST.BO,-5.72
WPIL Limited,BSE,WPIL.BO,-24.89
Wipro Limited,NSI,WIPRO.NS,13.23
Winsome Textile Industries Ltd.,BSE,WINSOMTX.BO,-6.07
Wheels India Limited,BSE,WHEELS.BO,-13.56
Welspun India Ltd.,BSE,WELSPUNIND.BO,-2.17
Wanbury Limited,NSI,WANBURY.NS,-30.62
T Spiritual World Ltd,BSE,TSPIRITUAL.BO,
Ram Ratna Wires Ltd,BSE,RAMRAT.BO,-11.83
India Steel Works Limited,BSE,ISWL.BO,-29.25
Inox Wind Limited,BSE,INOXWIND.BO,
Hindustan Tin Works Ltd.,BSE,HINDTIN.BO,-40.98
WILLIAMSON MAGOR & COMPANY LTD,BSE,WILLAMAGOR.BO,4.17
GG Dandekar Machine Works Ltd.,BSE,GGDANDE.BO,-20.99
Welspun India Limited,NSI,WELSPUNIND.NS,-2.52
Websol Energy System Limited,NSI,WEBELSOLAR.NS,-28.95
Ozone World Limited,BSE,OZONEWORLD.BO,
Lakshmi Automatic Loom Works Limited,BSE,LXMIATO.BO,
WATERBASE LTD.,BSE,WATERBASE.BO,-30.15
WINY COMMERCIAL AND FISCAL SER,BSE,WINYCOMM.BO,
WAGEND INFRA VENTURE LIMITED,BSE,WAGEND.BO,
Whirlpool of India Limited,BSE,WHIRLPOOL.BO,-4.15
WIM PLAST LTD.,BSE,WIMPLAST.BO,-39.77
Wockhardt Limited,NSI,WOCKPHARMA.NS,-28.1
WEIZMANN LTD.,BSE,WEIZMANIND.BO,-37.04
Whirlpool of India Limited,NSI,WHIRLPOOL.NS,-3.57
Williamson Magor & Co. Limited,NSI,WILLAMAGOR.NS,2.8
ADOR WELDING LTD.,BSE,ADORWELD.BO,-20.26
Wendt (India) Limited,NSI,WENDT.NS,-35.94
Zydus Wellness Limited,NSI,ZYDUSWELL.NS,-40.99
West Coast Paper Mills Limited,NSI,WSTCSTPAPR.NS,-21.06
Wires & Fabriks (S.A.) Limited,BSE,WIREFABR.BO,3.9
Welcure Drugs & Pharmaceuticals Ltd.,BSE,WELCURE.BO,14.01
Bombay Talkies Ltd,BSE,WHITELIO.BO,
STEEL STRIPS WHEELS LTD.,BSE,SSWL.BO,-53.86
TITAGARH WAGONS LTD.,BSE,TWL.BO,-31.51
ENKEI WHEELS (INDIA) LTD.,BSE,ENKEIWHEL.BO,-25.84
Welspun Enterprises Limited,NSI,WELENT.NS,-39.18
Modella Woollens Limited,BSE,MODWOOL.BO,
Wanbury Ltd.,BSE,WANBURY.BO,-31.76
Winsome Breweries Limited,BSE,WINSOMBR.BO,-16.7
Vikas WSP Limited,BSE,VIKASWSP.BO,-60.12
Shalimar Wires Industries Ltd,BSE,SHALIWIR.BO,-53.2
Steel Strips Wheels Limited,NSI,SSWL.NS,-55.32
Wonderla Holidays Limited,NSI,WONDERLA.NS,
XPRO INDIA LTD.,BSE,XPROINDIA.BO,-21.87
Xchanging Solutions Limited,NSI,XCHANGING.NS,-30.07
XCHANGING SOLUTIONS LTD.,BSE,XCHANGING.BO,-28.73
Yuken India Limited,BSE,YUKEN.BO,5.26
Yogi Infra Projects Limited,BSE,YOGISUNG.BO,-13.36
Yes Bank Limited,BSE,YESBANK.BO,6.77
Yashraj Containeurs Ltd,BSE,YASHRAJC.BO,
Citizen Yarns Limited,BSE,CITIZYN.BO,
Andrew Yule & Company Ltd.,BSE,ANDREWYU.BO,-40.29
YURANUS INFRASTRUCTURE LTD,BSE,YURANUS.BO,
YKM INDUSTRIES LTD.,BSE,YKMIND.BO,
Rishab Special Yarns Limited,BSE,RISHYRN.BO,
YAMINI INVESTMENTS COMPANY LTD,BSE,YAMNINV.BO,
YORK EXPORTS LTD.,BSE,YORKEXP.BO,
Yash Management and Satellite Ltd.,BSE,YASHMGM.BO,-43.89
Yarn Syndicate Limited,BSE,YARNSYN.BO,
Oswal Yarns Ltd.,BSE,OSWAYRN.BO,-7.31
Winsome Yarns Limited,NSI,WINSOME.NS,
YUVRAAJ HYGIENE PRODUCTS LTD.,BSE,YUVRAAJHPL.BO,16.38
Padam Cotton Yarns Limited,BSE,PADAMCO.BO,
SARASWATI COMMERCIAL (INDIA) L,BSE,ZSARACOM.BO,
Binayak Tex Processors Limited,BSE,ZBINTXPP.BO,
Hindustan Zinc Limited,NSI,HINDZINC.NS,-19.0
SVARAJ TRADING & AGENCIES LTD.,BSE,ZSVARAJT.BO,
Zenith Exports Limited,NSI,ZENITHEXPO.NS,
Dhanvantri Jeevan Rekha Ltd,BSE,ZDHJERK.BO,41.92
Khandelwal Extractions Ltd.,BSE,ZKHANDEN.BO,
ZUARI AGRO CHEMICALS LTD.,BSE,ZUARI.BO,-46.15
SATYAM SILK MILLS LTD.,BSE,ZSATYASL.BO,
Hindustan Zinc Ltd.,BSE,HINDZINC.BO,-18.95
ZODIAC-JRD-MKJ LTD.,BSE,ZODJRDMKJ.BO,-8.57
TRIBHOVANDAS BHIMJI ZAVERI LTD,BSE,TBZ.BO,-8.32
ZENSAR TECHNOLOGIES LTD.,BSE,ZENSARTECH.BO,-32.32
ZODIAC CLOTHING CO.LTD.,BSE,ZODIACLOTH.BO,-15.1
ZENITH EXPORTS LTD.,BSE,ZENITHEXPO.BO,
Tribhovandas Bhimji Zaveri Limited,NSI,TBZ.NS,-8.13
Zee Entertainment Enterprises Limited,NSI,ZEEL.NS,-9.71
MULTIPURPOSE TRADING & AGENCIE,BSE,ZMULTIPU.BO,
Zyden Gentec Ltd.,BSE,ZYDEN.BO,
JEET MACHINE TOOLS LTD.,BSE,ZJEETMAC.BO,
PRABHU STEEL INDUSTRIES LTD.,BSE,ZPRBHSTE.BO,
Exdon Trading Company Limited,BSE,ZEXDONTR.BO,
ZEE LEARN LTD.,BSE,ZEELEARN.BO,-31.35
SANMITRA COMMERCIAL LTD.,BSE,ZSANMCOM.BO,
ZEE MEDIA CORPORATION LIMITED,BSE,ZEEMEDIA.BO,-45.74
Zee Media Corporation Limited,NSI,ZEEMEDIA.NS,-46.13
Zuari Agro Chemicals Limited,NSI,ZUARI.NS,-46.86
ZODIAC VENTURES LIMITED,BSE,ZODIACVEN.BO,
Zee Learn Limited,NSI,ZEELEARN.NS,-31.47
Zen Technologies Limited,NSI,ZENTEC.NS,
SARVAMANGAL MERCANTILE CO.LTD.,BSE,ZSARVAMA.BO,
Zen Technologies Ltd.,BSE,ZENTEC.BO,-18.55
Zensar Technologies Limited,NSI,ZENSARTECH.NS,-31.69
ZEE ENTERTAINMENT ENTERPRISES,BSE,ZEEL.BO,-9.8
Zodiac Clothing Company Limited,NSI,ZODIACLOTH.NS,-13.35
Zenith Fibres Ltd.,BSE,ZENIFIB.BO,-25.42
Parichay Investments Limited,BSE,ZPARICIN.BO,
Zicom Electronic Security Systems Limited,NSI,ZICOM.NS,
Aarvee Denims and Exports Limited,NSI,AARVEEDEN.NS,8.11
AARTI DRUGS LTD.,BSE,AARTIDRUGS.BO,-0.69
AASWA TRADING & EXPORTS LTD.,BSE,ASWTR.BO,
Aayush Food And Herbs Limited,BSE,AAYUSH.BO,
Aarti Industries Limited,NSI,AARTIIND.NS,-3.13
AARTI INDUSTRIES LTD.,BSE,AARTIIND.BO,-3.48
Aarey Drugs & Pharmaceuticals Ltd.,BSE,AREYDRG.BO,-16.14
Aarti Drugs Limited,NSI,AARTIDRUGS.NS,0.46
Aadi Industries Limited,BSE,AADIIND.BO,
AARVEE DENIMS & EXPORTS LTD.,BSE,AARVEEDEN.BO,11.71
Aanchal Ispat Limited,BSE,AANCHALISP.BO,
ABC Gas (International) Ltd.,BSE,ABCGAS.BO,7.38
ABB India Limited,NSI,ABB.NS,-0.67
ABB India Limited,BSE,ABB.BO,-0.58
ORIENT ABRASIVES LTD.,BSE,ORIENTABRA.BO,-34.7
ABAN OFFSHORE LTD.,BSE,ABAN.BO,-40.39
ABC India Limited,BSE,ABCINDQ.BO,-12.72
Abirami Financial Services India Ltd,BSE,ABIRAFN.BO,
Aditya Birla Fashion and Retail Limited,NSI,ABFRL.NS,
Abhishek Infraventures Limited,BSE,ABHIINFRA.BO,
Abhishek Corporation Ltd,NSI,ABHISHEK.NS,
Abhinav Capital Services Ltd,BSE,ABHICAP.BO,
Orient Abrasives Limited,NSI,ORIENTABRA.NS,-35.06
Abhinav Leasing & Finance Limi,BSE,ALFL.BO,
ABBOTT INDIA LTD.,BSE,ABBOTINDIA.BO,-43.45
Abbott India Limited,NSI,ABBOTINDIA.NS,-43.38
Aditya Birla Fashion and Retai,BSE,ABFRL.BO,
Acrysil Ltd.,BSE,ACRYSIL.BO,-46.63
India Motor Parts and Accessories Limited,NSI,IMPAL.NS,-30.65
ACIL Cotton Industries Ltd,BSE,ACIL.BO,
ACI Infocom Ltd,BSE,ACIIN.BO,
ACC Limited,BSE,ACC.BO,-20.66
Accelya Kale Solutions Limited,NSI,ACCELYA.NS,-23.47
INDIAN ACRYLICS LTD.,BSE,INDIANACRY.BO,-34.65
Acknit Industries Limited,BSE,ACKNIT.BO,-1.14
TREE HOUSE EDUCATION & ACCESSO,BSE,TREEHOUSE.BO,-20.12
ACCELYA KALE SOLUTIONS LIMITD,BSE,ACCELYA.BO,-22.66
Action Construction Equipment Limited,NSI,ACE.NS,-40.1
Accel Transmatic Ltd.,BSE,ACCEL.BO,-12.72
Ace Software Exports Limited,BSE,ACESOFT.BO,7.35
Accel Frontline Limited,BSE,AFL.BO,-33.23
Pasupati Acrylon Ltd.,BSE,PASUPTAC.BO,-44.94
Tree House Education & Accessories Limited,NSI,TREEHOUSE.NS,-20.06
ACC Limited,NSI,ACC.NS,-20.95
Action Construction Equipment Ltd,BSE,ACE.BO,-39.95
ACE MEN ENGG WORKS LIMITED,BSE,ACEMEN.BO,
India Motor Parts and Accessories Limited,BSE,IMPAL.BO,-33.93
Vardhman Acrylics Limited,NSI,VARDHACRLC.NS,-31.86
Acrow India Ltd.,BSE,ACROW.BO,-9.01
Acme Resources Limited,BSE,ACME.BO,
Hindustan Adhesives Limited,BSE,HINDADH.BO,3.25
ADVANCE METERING TECHNOLOGY LT,BSE,AMTL.BO,-31.79
Allied Digital Services Ltd,NSI,ADSL.NS,-45.18
Adarsh Plant Protect Ltd.,BSE,ADARSHPL.BO,
Adani Transmissions Limited,NSI,ADANITRANS.NS,
Adani Enterprises Limited,NSI,ADANIENT.NS,7.21
ADANI ENTERPRISES LTD.,BSE,ADANIENT.BO,7.06
Advani Hotels & Resorts (India) Limited,NSI,ADVANIHOTR.NS,6.52
Adani Transmission Limited,BSE,ADANITRANS.BO,
SRI ADHIKARI BROTHERS TELEVISI,BSE,SABTN.BO,-42.84
Sonal Adhesives Ltd,BSE,SONALAD.BO,
NEW MARKETS ADVISORY LTD.,BSE,NEWMKTADV.BO,
ADITYA BIRLA MONEY LTD.,BSE,BIRLAMONEY.BO,-52.5
Advance Powerinfra Tech Ltd,BSE,MARSONS.BO,
Ador Multiproducts Ltd,BSE,ADORMUL.BO,6.2
PRESSMAN ADVERTISING LIMITED,BSE,PRESSMN.BO,-13.19
Onelife Capital Advisors Limited,NSI,ONELIFECAP.NS,-15.19
Aditya Forge Ltd,BSE,ADTYFRG.BO,
Aditya Spinners Limited,BSE,ADITYASP.BO,
Pressman Advertising Limited,NSI,PRESSMN.NS,-9.26
Nikhil Adhesives Ltd.,BSE,NIKHILAD.BO,-11.4
Adani Power Limited,BSE,ADANIPOWER.BO,-13.05
GCM CAPITAL ADVISORS LTD,BSE,GCMCAPI.BO,
Ador Welding Limited,NSI,ADORWELD.NS,-21.1
ONELIFE CAPITAL ADVISORS LTD.,BSE,ONELIFECAP.BO,-13.66
ADANI PORTS AND SPECIAL ECONOM,BSE,ADANIPORTS.BO,0.59
KJMC CORPORATE ADVISORS (INDIA,BSE,KJMCCORP.BO,-9.94
Adinath Exim Resources Ltd,BSE,ADIEXRE.BO,
Addi Industries Limited,BSE,ADDIND.BO,
Aditya Birla Money Limited,NSI,BIRLAMONEY.NS,-51.96
Allied Digital Services Ltd.,BSE,ADSL.BO,-43.82
Adani Power Limited,NSI,ADANIPOWER.NS,-12.83
Sun Pharma Advanced Research Company Limited,NSI,SPARC.NS,-16.24
ADF FOODS LTD.,BSE,ADFFOODS.BO,-42.03
Aegis Logistics Limited,BSE,AEGISLOG.BO,-29.04
Aegis Logistics Limited,NSI,AEGISCHEM.NS,-27.78
Taneja Aerospace and Aviation Limited,BSE,TANAA.BO,-25.74
Amba Enterprises Ltd.,BSE,AEL.BO,
A.F. ENTERPRISES LTD,BSE,AFEL.BO,
Basant Agro Tech (India) Limited,BSE,BASANTGL.BO,-10.36
Aries Agro Limited,NSI,ARIES.NS,-42.59
Prima Agro Limited,BSE,PRIMAGR.BO,-9.74
IFB Agro Industries Limited,NSI,IFBAGRO.NS,-3.56
Hatsun Agro Product Limited,BSE,HATSUN.BO,11.47
Dr. Agarwal's Eye Hospital Limited,BSE,DRAGARWQ.BO,-7.64
Agro Tech Foods Limited,NSI,ATFL.NS,-17.9
Amraworld Agrico Ltd.,BSE,AMRAAGRI.BO,
Nagarjuna Agri Tech Ltd,BSE,NAGTECH.BO,4.63
AGI Infra Limited,BSE,AGIIL.BO,
NATIONAL STEEL & AGRO INDUSTRI,BSE,NATNLSTEEL.BO,-18.98
Raghuvansh Agrofarms Limited,BSE,RAFL.BO,
Agri-Tech (India) Ltd,NSI,AGRITECH.NS,
AGRI- TECH (INDIA) LTD,BSE,AGRITECH.BO,
Piccadily Agro Industries Limited,BSE,PICCADIL.BO,-21.57
NR Agarwal Industries Ltd,BSE,NRAGRINDQ.BO,-6.28
Raj Agro Mills Ltd.,BSE,RAJAGRO.BO,
OSWAL AGRO MILLS LTD.,BSE,OSWALAGRO.BO,-47.77
IFB AGRO INDUSTRIES LTD.,BSE,IFBAGRO.BO,-3.46
Bombay Cycle & Motor Agency Ltd.,BSE,BOMBCYC.BO,11.84
Sanwaria Agro Oils Limited,BSE,SANWARIA.BO,-59.53
JAYANT AGRO-ORGANICS LTD.,BSE,JAYAGROGN.BO,-16.52
Bambino Agro Industries Ltd.,BSE,BAMBINO.BO,-12.73
Mukta Agriculture Limited,BSE,MUKTA.BO,
Agarwal Industrial Corporation Ltd.,NSI,AGARIND.NS,
HINDUSTAN AGRIGENETICS LTD.,BSE,HINDUST.BO,
SC Agrotech Limited,BSE,SCAGRO.BO,
Dhanuka Agritech Ltd,BSE,DHANUKA.BO,-38.27
Aries Agro Limited,BSE,ARIES.BO,-42.74
Elegant Floriculture & Agrotech (India) Limited,BSE,ELEFLOR.BO,
BHARAT AGRI FERT & REALTY LTD.,BSE,BHARATAGRI.BO,25.64
Parker Agrochem Exports Ltd.,BSE,PARKERAC.BO,
Gokul Agro Resources Limited,NSI,GOKULAGRO.NS,
Sunil Agro Foods Ltd,BSE,SUNILAGR.BO,13.68
BHASKAR AGROCHEMICALS LTD.,BSE,BHASKAGR.BO,
SHIVA GLOBAL AGRO INDUSTRIES L,BSE,SHIVAAGRO.BO,13.88
Hatsun Agro Product Limited,NSI,HATSUN.NS,
Gokul Agro Resources Ltd,BSE,GOKULAGRO.BO,
Agio Paper & Industries Ltd,BSE,AGIOPAPER.BO,
M. P. Agro Industries Ltd,BSE,MPAGI.BO,
Dhanuka Agritech Limited,NSI,DHANUKA.NS,-38.8
Ashiana Agro Industries Ltd.,BSE,ASHAI.BO,
AGRO TECH FOODS LTD.,BSE,ATFL.BO,-19.05
RKB AGRO INDUSTRIES LIMITED,BSE,RKB.BO,
TWIN ROSES TRADES & AGENCIES L,BSE,TWIROST.BO,
VITAN AGRO INDUSTRIES LTD,BSE,VITANAGRO.BO,
Agarwal Industrial Corporation Ltd,BSE,AGARIND.BO,-19.44
Simplex Trading & Agencies Ltd.,BSE,SMPLXTR.BO,
National Steel and Agro Industries Limited,NSI,NATNLSTEEL.NS,-24.35
Ahluwalia Contracts (India) Limited,BSE,AHLUCONT.BO,-14.75
Asian Hotels (West) Limited,NSI,AHLWEST.NS,-36.74
ASIAN HOTELS (EAST) LTD.,BSE,AHLEAST.BO,-10.86
Ahluwalia Contracts (India) Limited,NSI,AHLUCONT.NS,-14.56
Asian Hotels (East) Limited,NSI,AHLEAST.NS,-11.27
Ahmedabad Steelcraft Ltd.,BSE,AHMDSTE.BO,-1.87
AIA Engineering Limited,NSI,AIAENG.NS,20.14
AIA Engineering Ltd.,BSE,AIAENG.BO,21.84
A Infrastructure Limited,BSE,AINFRA.BO,
Authum Investment & Infrastruc,BSE,AIIL.BO,
Patels Airtemp (India) Limited,BSE,PATELSAI.BO,-8.62
Bharti Airtel Limited,BSE,BHARTIARTL.BO,2.96
Jet Airways (India) Limited,NSI,JETAIRWAYS.NS,-27.69
AI CHAMPDANY INDUSTRIES LTD.,BSE,AICHAMP.BO,-8.63
Ashapura Intimates Fashion Limited,NSI,AIFL.NS,
GE Power India Limited,NSI,AIL.NS,
Aishwarya Technologies and Telecom Limited,BSE,AISHWARYA.BO,-4.01
Ajmera Realty & Infra India Limited,NSI,AJMERA.NS,-18.49
Ajanta Pharma Limited,NSI,AJANTPHARM.NS,5.51
Ajmera Realty & Infra India Limited,BSE,AJMERA.BO,-18.4
Ajanta Soya Limited,BSE,AJANTSOY.BO,-10.05
Ajel Limited,BSE,AJEL.BO,-18.8
Ajcon Global Services Ltd.,BSE,AJCON.BO,-10.77
Shree Ajit Pulp And Paper Ltd.,BSE,SAPPL.BO,3.01
AJANTA PHARMA LTD.,BSE,AJANTPHARM.BO,4.82
Akzo Nobel India Limited,NSI,AKZOINDIA.NS,-25.31
AKZO NOBEL INDIA LIMITED,BSE,AKZOINDIA.BO,-26.44
A. K. Capital Services Limited,BSE,AKCAPIT.BO,-34.59
AksharChem India Ltd,BSE,AKSCHEM.BO,-2.07
Aksh Optifibre Limited,NSI,AKSHOPTFBR.NS,-11.4
A.K. Spintex Ltd.,BSE,AKSPINTEX.BO,
AKASHDEEP METAL INDUSTRIES LIM,BSE,AKASHDEEP.BO,
Alpa Laboratories Ltd,BSE,ALPA.BO,-26.06
Allsec Technologies Limited,NSI,ALLSEC.NS,-3.6
Alkali Metals Ltd.,BSE,ALKALI.BO,0.23
SHAH ALLOYS LTD.,BSE,SHAHALLOYS.BO,-5.23
S.A.L. Steel Limited,BSE,SALSTEEL.BO,-44.04
Indian Metals & Ferro Alloys Limited,BSE,IMFA.BO,-23.69
Gujarat Alkalies and Chemicals Limited,BSE,GUJALKALI.BO,-3.97
Facor Alloys Ltd.,BSE,FACORALL.BO,-46.71
Associated Alcohols & Breweries Limited,BSE,ASALCBR.BO,-11.88
Allsec Technologies Limited,BSE,ALLSEC.BO,-3.45
Allcargo Logistics Limited,BSE,ALLCARGO.BO,-28.78
Alkem Laboratories Limited,NSI,ALKEM.NS,
Alka Diamond Industries Limited,BSE,ALKADIA.BO,
Alfa ICA (India) Ltd.,BSE,ALFAICA.BO,39.13
Alembic Ltd.,BSE,ALEMBICLTD.BO,-46.01
Alchemist Corporation Limited,BSE,ALCHCORP.BO,
Metkore Alloys & Industries Limited,NSI,METKORE.NS,
ALICON CASTALLOY LIMITED,BSE,ALICON.BO,-24.31
Hind Aluminium Industries Ltd,BSE,HINDALUMI.BO,-5.82
ALEMBIC PHARMACEUTICALS LTD.,BSE,APLLTD.BO,5.07
Rishabh Digha Steel & Allied Products Ltd.,BSE,RISHDIGA.BO,-6.42
Gujarat Alkalies and Chemicals Limited,NSI,GUJALKALI.NS,-3.64
Punjab Alkalies and Chemicals Ltd.,BSE,PACL.BO,-30.61
MAAN ALUMINIUM LTD.,BSE,MAANALU.BO,-19.13
GYSCOAL ALLOYS LTD.,BSE,GAL.BO,-18.04
Ashok Alco-Chem Ltd,BSE,ASHOKALC.BO,15.6
Alfavision Overseas (India) Limited,BSE,ALFAVIO.BO,
NATIONAL ALUMINIUM CO.LTD.,BSE,NATIONALUM.BO,-39.78
Indian Metals and Ferro Alloys Limited,NSI,IMFA.NS,-24.76
MAX ALERT SYSTEMS LTD.,BSE,MASL.BO,
Alkem Laboratories Limited,BSE,ALKEM.BO,
S.A.L. Steel Limited,NSI,SALSTEEL.NS,-46.57
Tuticorin Alkali Chemicals and Fertilisers Limited,BSE,TUTIALKA.BO,-2.45
Alicon Castalloy Limited,NSI,ALICON.NS,-24.5
ALNA TRADING & EXPORTS LTD.,BSE,ALNATRD.BO,
PADMANABH ALLOYS & POLYMERS LT,BSE,PADALPO.BO,
Avonmore Capital & Management Services Limited,BSE,ALMONDZ.BO,-27.83
Alphageo (India) Limited,BSE,ALPHAGEO.BO,3.57
Shri Bajrang Alloys Ltd.,BSE,SHBAJRG.BO,-18.12
MAITHAN ALLOYS LTD.,BSE,MAITHANALL.BO,-15.67
Alembic Pharmaceuticals Limited,NSI,APLLTD.NS,4.83
ALOK INDUSTRIES LTD.,BSE,ALOKTEXT.BO,-45.48
Alufluoride Ltd,BSE,ALUFLUOR.BO,-34.25
Shah Alloys Limited,NSI,SHAHALLOYS.NS,-16.78
Alkali Metals Limited,NSI,ALKALI.NS,0.05
ALKYL AMINES CHEMICALS LTD.,BSE,ALKYLAMINE.BO,3.62
Alankit Limited,NSI,ALANKIT.NS,
ALANKIT,BSE,ALANKIT.BO,15.76
Alembic Limited,NSI,ALEMBICLTD.NS,-46.16
ALPINE HOUSING DEVELOPMENT COR,BSE,ALPINEHOU.BO,-3.13
National Aluminium Company Limited,NSI,NATIONALUM.NS,-39.28
Allcargo Logistics Limited,NSI,ALLCARGO.NS,-27.05
SHRI GANG INDUSTRIES AND ALLIE,BSE,SHRIGANG.BO,
Camphor & Allied Products Ltd.,BSE,CAMPHOR.BO,-2.46
Alfa Transformers Limited,BSE,ALFATRAN.BO,-20.34
Alstone Textiles (India) Ltd,BSE,ALSTONE.BO,
Maithan Alloys Limited,NSI,MAITHANALL.NS,-15.96
Lords Chloro Alkali Limited,BSE,LORDSCHLO.BO,-11.16
Golkonda Aluminium Extrusions,BSE,GOLKONDA.BO,
Gyscoal Alloys Limited,NSI,GAL.NS,-20.01
Alpa Laboratories Limited,NSI,ALPA.NS,-21.59
Alpha Graphic India Ltd.,BSE,ALPGRAPH.BO,
ALANG MARINE LTD.,BSE,ALANGMR-B.BO,
Alpha Hi-Tech Fuel Ltd.,BSE,ALPHA.BO,
Piccadily Sugar & Allied Industries Limited,BSE,PICCASUG.BO,-17.39
MANAKSIA ALUMINIUM INR1,NSI,MANAKALUCO.NS,
Manaksia Aluminium Company Ltd,BSE,MNKALCOLTD.BO,
Alang Industrial Gases Limited,BSE,ALANGIND.BO,
ALPS INDUSTRIES LTD.,BSE,ALPSINDUS.BO,
Maan Aluminium Limited,NSI,MAANALU.NS,-31.56
Alchemist Limited,NSI,ALCHEM.NS,
Albert David Limited,BSE,ALBERTDA.BO,-13.64
Alps Industries Limited,NSI,ALPSINDUS.NS,-41.82
Alkyl Amines Chemicals Limited,NSI,ALKYLAMINE.NS,3.81
Alphageo (India) Limited,NSI,ALPHAGEO.NS,3.11
BOTHRA METALS & ALLOYS LTD.,BSE,BMAL.BO,
Alfred Herbert India Ltd.,BSE,ALFREDHE.BO,4.49
Gujarat Ambuja Exports Limited,NSI,GAEL.NS,15.2
Gujarat Ambuja Exports Limited,BSE,GAEL.BO,14.55
Bannari Amman Sugars Limited,NSI,BANARISUG.NS,-5.17
Ambika Cotton Mills Limited,NSI,AMBIKCO.NS,2.23
Ambika Cotton Mills Ltd.,BSE,AMBIKCO.BO,3.29
Ambalal Sarabhai Enterprises Ltd.,BSE,AMBALALSA.BO,-11.22
AMALGAMATED ELECTRICITY CO.LTD,BSE,AMALGAM.BO,
Amines & Plasticizers Ltd.,BSE,AMNPLST.BO,15.5
Amal Ltd,BSE,AMAL.BO,-7.46
AMRUTANJAN HEALTH CARE LTD.,BSE,AMRUTANJAN.BO,-26.55
Bannari Amman Spinning Mills Limited,NSI,BASML.NS,-25.5
BALAJI AMINES LTD.,BSE,BALAMINES.BO,-2.98
Amit Spinning Industries Limited,NSI,ASIL.NS,
Ambuja Cements Limited,NSI,AMBUJACEM.NS,-19.71
AMD Industries Limited,NSI,AMDIND.NS,-18.29
Ambitious Plastomac Co. Ltd.,BSE,AMBIT.BO,
AMIT SPINNING INDUSTRIES LTD.,BSE,ASIL.BO,
BANNARI AMMAN SUGARS LTD.,BSE,BANARISUG.BO,-0.46
Amco India Ltd.,BSE,AMCOIND.BO,-25.35
Amrapali Industries Ltd.,BSE,AMRAPLIN.BO,-38.09
Amrutanjan Health Care Limited,NSI,AMRUTANJAN.NS,-26.76
Amforge Industries Limited,BSE,AMFORG.BO,12.0
AMBUJA CEMENTS LTD.,BSE,AMBUJACEM.BO,-20.23
Balaji Amines Limited,NSI,BALAMINES.NS,-2.8
BANNARI AMMAN SPINNING MILLS L,BSE,BASML.BO,-28.73
Amara Raja Batteries Limited,NSI,AMARAJABAT.NS,10.0
AMARJOTHI SPINNING MILLS LTD.,BSE,AMARJOTHI.BO,-14.59
AMARA RAJA BATTERIES LTD.,BSE,AMARAJABAT.BO,10.46
Ambition Mica Limited,BSE,AMBITION.BO,
AMD INDUSTRIES LTD.,BSE,AMDIND.BO,-21.03
Indo Amines Ltd.,BSE,INDOAMIN.BO,-31.33
Anuh Pharma Ltd.,BSE,ANUHPHR.BO,-28.13
PUNJAB CHEMICALS AND CROP PROT,BSE,PUNJABCHEM.BO,-25.85
Pal Credit & Capital Limited,BSE,PALCRED.BO,
Mangalore Refinery and Petrochemicals Limited,NSI,MRPL.NS,-20.7
